Site,Location,Session,MSE,PSNR,NMI,SSIM,SoftwareVersion,Temperature
137-0020,Kintampo,2024-04-03 14_43_47,0.0026668078876411,33.63861323263497,1.4696357494849686,0.9836144446575876,8.7.0,24.0
137-0020,Kintampo,2024-04-09 11_04_36,0.00246597814339,33.55989679168125,1.4698529966995897,0.9847947962323806,8.7.0,28.0
137-0020,Kintampo,2024-04-09 11_04_36,0.00246597814339,33.55989679168125,1.4698529966995897,0.9847947962323806,8.7.0,28.0
137-0020,Kintampo,2024-04-09 11_04_36,0.00246597814339,33.55989679168125,1.4698529966995897,0.9847947962323806,8.7.0,28.0
137-0020,Kintampo,2024-04-10 08_59_59,0.0025808518085942,33.34975748226704,1.466107036338775,0.9842474076374024,8.7.0,26.0
137-0020,Kintampo,2024-04-10 08_59_59,0.0025808518085942,33.34975748226704,1.466107036338775,0.9842474076374024,8.7.0,26.0
137-0020,Kintampo,2024-04-10 08_59_59,0.0025808518085942,33.34975748226704,1.466107036338775,0.9842474076374024,8.7.0,26.0
137-0020,Kintampo,2024-04-12 10_50_43,0.0028220306638578,33.608393636938025,1.4674077840844892,0.9826834983242296,8.7.0,22.0
137-0020,Kintampo,2024-04-12 10_50_43,0.0028220306638578,33.608393636938025,1.4674077840844892,0.9826834983242296,8.7.0,22.0
137-0020,Kintampo,2024-04-12 10_50_43,0.0028220306638578,33.608393636938025,1.4674077840844892,0.9826834983242296,8.7.0,22.0
137-0020,Kintampo,2024-04-16 15_26_38,0.0028516606559789,33.76690540363456,1.4684517869232985,0.9831782796319308,8.7.0,22.0
137-0020,Kintampo,2024-04-16 15_26_38,0.0028516606559789,33.76690540363456,1.4684517869232985,0.9831782796319308,8.7.0,22.0
137-0020,Kintampo,2024-04-16 15_26_38,0.0028516606559789,33.76690540363456,1.4684517869232985,0.9831782796319308,8.7.0,22.0
137-0020,Kintampo,2024-04-17 15_30_58,0.0027758452488934,34.16884545438451,1.4735118901562294,0.9833869423760132,8.7.0,20.0
137-0020,Kintampo,2024-04-17 15_30_58,0.0027758452488934,34.16884545438451,1.4735118901562294,0.9833869423760132,8.7.0,20.0
137-0020,Kintampo,2024-04-17 15_30_58,0.0027758452488934,34.16884545438451,1.4735118901562294,0.9833869423760132,8.7.0,20.0
137-0020,Kintampo,2024-04-18 14_47_39,0.0026914333794677,34.01362628476656,1.4733839814308598,0.98382907780983,8.7.0,22.0
137-0020,Kintampo,2024-04-18 14_47_39,0.0026914333794677,34.01362628476656,1.4733839814308598,0.98382907780983,8.7.0,22.0
137-0020,Kintampo,2024-04-18 14_47_39,0.0026914333794677,34.01362628476656,1.4733839814308598,0.98382907780983,8.7.0,22.0
137-0020,Kintampo,2024-04-19 16_10_29,0.0027067138320742,34.86961628722047,1.4827539467032025,0.9840827478220432,8.7.0,21.0
137-0020,Kintampo,2024-04-19 16_10_29,0.0027067138320742,34.86961628722047,1.4827539467032025,0.9840827478220432,8.7.0,21.0
137-0020,Kintampo,2024-04-19 16_10_29,0.0027067138320742,34.86961628722047,1.4827539467032025,0.9840827478220432,8.7.0,21.0
137-0020,Kintampo,2024-04-22 11_05_48,0.002827499256046,33.72866894920116,1.4687997481976365,0.982496542267716,8.7.0,26.0
137-0020,Kintampo,2024-04-22 11_05_48,0.002827499256046,33.72866894920116,1.4687997481976365,0.982496542267716,8.7.0,26.0
137-0020,Kintampo,2024-04-22 11_05_48,0.002827499256046,33.72866894920116,1.4687997481976365,0.982496542267716,8.7.0,26.0
137-0020,Kintampo,2024-04-29 14_28_53,0.0028272515150524,33.804826027453664,1.4700398239043508,0.98218439932768,8.7.0,
137-0020,Kintampo,2024-04-29 14_28_53,0.0028272515150524,33.804826027453664,1.4700398239043508,0.98218439932768,8.7.0,
137-0020,Kintampo,2024-04-29 14_28_53,0.0028272515150524,33.804826027453664,1.4700398239043508,0.98218439932768,8.7.0,
137-0020,Kintampo,2024-05-14 12_41_44,0.0027825450548463,34.20571416566152,1.4753600274185512,0.983242026993428,8.7.0,22.0
137-0020,Kintampo,2024-05-14 12_41_44,0.0027825450548463,34.20571416566152,1.4753600274185512,0.983242026993428,8.7.0,22.0
137-0020,Kintampo,2024-05-14 12_41_44,0.0027825450548463,34.20571416566152,1.4753600274185512,0.983242026993428,8.7.0,22.0
137-0020,Kintampo,2024-05-15 10_10_26,0.0027271859022251,33.620415073780656,1.4685462435373702,0.9833320884038006,8.7.0,24.0
137-0020,Kintampo,2024-05-15 10_10_26,0.0027271859022251,33.620415073780656,1.4685462435373702,0.9833320884038006,8.7.0,24.0
137-0020,Kintampo,2024-05-15 10_10_26,0.0027271859022251,33.620415073780656,1.4685462435373702,0.9833320884038006,8.7.0,24.0
137-0020,Kintampo,2024-05-16 09_26_06,0.0026494054899391,33.961479994649466,1.473220055285405,0.9838001886376084,8.7.0,26.0
137-0020,Kintampo,2024-05-16 09_26_06,0.0026494054899391,33.961479994649466,1.473220055285405,0.9838001886376084,8.7.0,26.0
137-0020,Kintampo,2024-05-16 09_26_06,0.0026494054899391,33.961479994649466,1.473220055285405,0.9838001886376084,8.7.0,26.0
137-0020,Kintampo,2024-05-17 08_30_32,0.0027762382599969,33.56143155072432,1.4669176923342284,0.9828910210334846,8.7.0,24.0
137-0020,Kintampo,2024-05-17 08_30_32,0.0027762382599969,33.56143155072432,1.4669176923342284,0.9828910210334846,8.7.0,24.0
137-0020,Kintampo,2024-05-17 08_30_32,0.0027762382599969,33.56143155072432,1.4669176923342284,0.9828910210334846,8.7.0,24.0
137-0020,Kintampo,2024-06-03 14_50_51,0.0027915767821702,33.40813254586574,1.4647200333273582,0.9831988756639932,8.7.0,24.0
137-0020,Kintampo,2024-06-03 14_50_51,0.0027915767821702,33.40813254586574,1.4647200333273582,0.9831988756639932,8.7.0,24.0
137-0020,Kintampo,2024-06-03 14_50_51,0.0027915767821702,33.40813254586574,1.4647200333273582,0.9831988756639932,8.7.0,24.0
137-0020,Kintampo,2024-06-04 09_13_16,0.0025291311852732,34.68997162037204,1.4823285020715995,0.9849529203726518,8.7.0,24.0
137-0020,Kintampo,2024-06-04 09_13_16,0.0025291311852732,34.68997162037204,1.4823285020715995,0.9849529203726518,8.7.0,24.0
137-0020,Kintampo,2024-06-04 09_13_16,0.0025291311852732,34.68997162037204,1.4823285020715995,0.9849529203726518,8.7.0,24.0
137-0020,Kintampo,2024-06-11 14_00_11,0.0030426936016538,33.61725439490026,1.4646170711137625,0.9817441593792108,8.7.0,22.0
137-0020,Kintampo,2024-06-11 14_00_11,0.0030426936016538,33.61725439490026,1.4646170711137625,0.9817441593792108,8.7.0,22.0
137-0020,Kintampo,2024-06-11 14_00_11,0.0030426936016538,33.61725439490026,1.4646170711137625,0.9817441593792108,8.7.0,22.0
137-0004,Lund,2023-06-29 10_07_51,0.0025775029219977,34.60318173134688,1.4849258873364974,0.982509246180944,rc8.7.0_Beta1,
137-0004,Lund,2023-06-29 10_07_51,0.0025775029219977,34.60318173134688,1.4849258873364974,0.982509246180944,rc8.7.0_Beta1,
137-0004,Lund,2023-06-29 10_07_51,0.0025775029219977,34.60318173134688,1.4849258873364974,0.982509246180944,rc8.7.0_Beta1,
137-0004,Lund,2023-07-05 07_55_34,0.0025515302438459,34.56351004791501,1.484852239930651,0.9829969678287296,rc8.7.0_Beta1,20.0
137-0004,Lund,2023-07-05 07_55_34,0.0025515302438459,34.56351004791501,1.484852239930651,0.9829969678287296,rc8.7.0_Beta1,20.0
137-0004,Lund,2023-07-05 07_55_34,0.0025515302438459,34.56351004791501,1.484852239930651,0.9829969678287296,rc8.7.0_Beta1,20.0
137-0004,Lund,2023-07-06 12_23_47,0.0027724615364873,33.96567851549392,1.4750467531597382,0.9813136327536968,rc8.7.0_Beta1,
137-0004,Lund,2023-07-06 12_23_47,0.0027724615364873,33.96567851549392,1.4750467531597382,0.9813136327536968,rc8.7.0_Beta1,
137-0004,Lund,2023-07-06 12_23_47,0.0027724615364873,33.96567851549392,1.4750467531597382,0.9813136327536968,rc8.7.0_Beta1,
137-0004,Lund,2023-07-10 09_27_16,0.0025948400089408,34.33954273727622,1.4814332573442408,0.9825198984154234,rc8.7.0_Beta1,
137-0004,Lund,2023-07-10 09_27_16,0.0025948400089408,34.33954273727622,1.4814332573442408,0.9825198984154234,rc8.7.0_Beta1,
137-0004,Lund,2023-07-10 09_27_16,0.0025948400089408,34.33954273727622,1.4814332573442408,0.9825198984154234,rc8.7.0_Beta1,
137-0004,Lund,2023-07-17 15_08_19,0.0026060057394708,34.33229627227874,1.4813493548304093,0.9825747146052156,rc8.7.0_Beta1,
137-0004,Lund,2023-07-17 15_08_19,0.0026060057394708,34.33229627227874,1.4813493548304093,0.9825747146052156,rc8.7.0_Beta1,
137-0004,Lund,2023-07-17 15_08_19,0.0026060057394708,34.33229627227874,1.4813493548304093,0.9825747146052156,rc8.7.0_Beta1,
137-0004,Lund,2023-08-14 13_22_23,0.002563528550122,34.586134738406855,1.484834864347753,0.9827997539786492,rc8.7.0_Beta1,
137-0004,Lund,2023-08-14 13_22_23,0.002563528550122,34.586134738406855,1.484834864347753,0.9827997539786492,rc8.7.0_Beta1,
137-0004,Lund,2023-08-14 13_22_23,0.002563528550122,34.586134738406855,1.484834864347753,0.9827997539786492,rc8.7.0_Beta1,
137-0004,Lund,2023-08-21 08_19_45,0.0025502530469236,34.46048390348252,1.483351202034724,0.983332442363788,rc8.7.0_Beta1,
137-0004,Lund,2023-08-21 08_19_45,0.0025502530469236,34.46048390348252,1.483351202034724,0.983332442363788,rc8.7.0_Beta1,
137-0004,Lund,2023-08-21 08_19_45,0.0025502530469236,34.46048390348252,1.483351202034724,0.983332442363788,rc8.7.0_Beta1,
137-0004,Lund,2023-08-23 10_47_50,0.0028587201417308,34.02966696349596,1.4752163817641364,0.980594073817219,rc8.7.0_Beta1,20.0
137-0004,Lund,2023-08-23 10_47_50,0.0028587201417308,34.02966696349596,1.4752163817641364,0.980594073817219,rc8.7.0_Beta1,20.0
137-0004,Lund,2023-08-23 10_47_50,0.0028587201417308,34.02966696349596,1.4752163817641364,0.980594073817219,rc8.7.0_Beta1,20.0
137-0004,Lund,2023-08-24 08_46_10,0.002510143248632,34.236609702175095,1.4808095893496938,0.9831203255720624,rc8.7.0_Beta1,
137-0004,Lund,2023-08-24 08_46_10,0.002510143248632,34.236609702175095,1.4808095893496938,0.9831203255720624,rc8.7.0_Beta1,
137-0004,Lund,2023-08-24 08_46_10,0.002510143248632,34.236609702175095,1.4808095893496938,0.9831203255720624,rc8.7.0_Beta1,
137-0004,Lund,2023-08-25 10_24_39,0.002519929837838,34.62869128667781,1.4857875929931477,0.9831895566733873,rc8.7.0_Beta1,
137-0004,Lund,2023-08-25 10_24_39,0.002519929837838,34.62869128667781,1.4857875929931477,0.9831895566733873,rc8.7.0_Beta1,
137-0004,Lund,2023-08-25 10_24_39,0.002519929837838,34.62869128667781,1.4857875929931477,0.9831895566733873,rc8.7.0_Beta1,
137-0004,Lund,2023-08-28 08_31_12,0.0029003846337271,33.90418102396862,1.4745661214971617,0.980329948725743,rc8.7.0_Beta1,
137-0004,Lund,2023-08-28 08_31_12,0.0029003846337271,33.90418102396862,1.4745661214971617,0.980329948725743,rc8.7.0_Beta1,
137-0004,Lund,2023-08-28 08_31_12,0.0029003846337271,33.90418102396862,1.4745661214971617,0.980329948725743,rc8.7.0_Beta1,
137-0004,Lund,2023-08-30 08_54_31,0.0025391133473085,34.514362176396084,1.4839780633934918,0.9830892774683267,rc8.7.0_Beta1,
137-0004,Lund,2023-08-30 08_54_31,0.0025391133473085,34.514362176396084,1.4839780633934918,0.9830892774683267,rc8.7.0_Beta1,
137-0004,Lund,2023-08-30 08_54_31,0.0025391133473085,34.514362176396084,1.4839780633934918,0.9830892774683267,rc8.7.0_Beta1,
137-0004,Lund,2023-08-31 08_38_46,0.0026627684683065,34.19061079913586,1.479097011261468,0.9818500952181376,rc8.7.0_Beta1,
137-0004,Lund,2023-08-31 08_38_46,0.0026627684683065,34.19061079913586,1.479097011261468,0.9818500952181376,rc8.7.0_Beta1,
137-0004,Lund,2023-08-31 08_38_46,0.0026627684683065,34.19061079913586,1.479097011261468,0.9818500952181376,rc8.7.0_Beta1,
137-0004,Lund,2023-09-01 08_54_03,0.0025815468664598,34.56740141956977,1.484570433785932,0.9827110464892276,rc8.7.0_Beta1,
137-0004,Lund,2023-09-01 08_54_03,0.0025815468664598,34.56740141956977,1.484570433785932,0.9827110464892276,rc8.7.0_Beta1,
137-0004,Lund,2023-09-01 08_54_03,0.0025815468664598,34.56740141956977,1.484570433785932,0.9827110464892276,rc8.7.0_Beta1,
137-0004,Lund,2024-01-15 08_56_27,0.0028280443820619,34.7552638705313,1.485359902791756,0.981424707018902,rc8.7.0_Beta1,
137-0004,Lund,2024-01-15 08_56_27,0.0028280443820619,34.7552638705313,1.485359902791756,0.981424707018902,rc8.7.0_Beta1,
137-0004,Lund,2024-01-15 08_56_27,0.0028280443820619,34.7552638705313,1.485359902791756,0.981424707018902,rc8.7.0_Beta1,
137-0004,Lund,2024-01-17 09_56_33,0.0027440826652855,34.59512675412502,1.4829404083793964,0.9819967857830244,rc8.7.0_Beta1,
137-0004,Lund,2024-01-17 09_56_33,0.0027440826652855,34.59512675412502,1.4829404083793964,0.9819967857830244,rc8.7.0_Beta1,
137-0004,Lund,2024-01-17 09_56_33,0.0027440826652855,34.59512675412502,1.4829404083793964,0.9819967857830244,rc8.7.0_Beta1,
137-0004,Lund,2024-01-18 08_11_40,0.0027718481131283,34.26965607177771,1.4786553389022334,0.9814362213965732,rc8.7.0_Beta1,
137-0004,Lund,2024-01-18 08_11_40,0.0027718481131283,34.26965607177771,1.4786553389022334,0.9814362213965732,rc8.7.0_Beta1,
137-0004,Lund,2024-01-18 08_11_40,0.0027718481131283,34.26965607177771,1.4786553389022334,0.9814362213965732,rc8.7.0_Beta1,
137-0004,Lund,2024-01-19 08_36_20,0.0026994037606121,33.998839749142235,1.474774700035666,0.9796462865331158,rc8.7.0_Beta1,
137-0004,Lund,2024-01-19 08_36_20,0.0026994037606121,33.998839749142235,1.474774700035666,0.9796462865331158,rc8.7.0_Beta1,
137-0004,Lund,2024-01-19 08_36_20,0.0026994037606121,33.998839749142235,1.474774700035666,0.9796462865331158,rc8.7.0_Beta1,
137-0004,Lund,2024-02-26 10_02_03,0.0026617449645062,34.37658902291544,1.4802641113360238,0.9808338815501548,rc8.7.0_Beta1,
137-0004,Lund,2024-02-26 10_02_03,0.0026617449645062,34.37658902291544,1.4802641113360238,0.9808338815501548,rc8.7.0_Beta1,
137-0004,Lund,2024-02-26 10_02_03,0.0026617449645062,34.37658902291544,1.4802641113360238,0.9808338815501548,rc8.7.0_Beta1,
137-0004,Lund,2024-02-27 07_55_02,0.0025995458261424,34.523176849726134,1.4830106291150582,0.9817184296303858,rc8.7.0_Beta1,
137-0004,Lund,2024-02-27 07_55_02,0.0025995458261424,34.523176849726134,1.4830106291150582,0.9817184296303858,rc8.7.0_Beta1,
137-0004,Lund,2024-02-27 07_55_02,0.0025995458261424,34.523176849726134,1.4830106291150582,0.9817184296303858,rc8.7.0_Beta1,
137-0004,Lund,2024-02-29 08_20_02,0.0026280560763754,34.29554262716918,1.479301569622537,0.9812789722994972,rc8.7.0_Beta1,
137-0004,Lund,2024-02-29 08_20_02,0.0026280560763754,34.29554262716918,1.479301569622537,0.9812789722994972,rc8.7.0_Beta1,
137-0004,Lund,2024-02-29 08_20_02,0.0026280560763754,34.29554262716918,1.479301569622537,0.9812789722994972,rc8.7.0_Beta1,
137-0031,Gaborone,2024-03-18 08_14_39,0.0026660388919589,33.51356413366008,1.4652841450604317,0.9837544559558578,8.6.1,27.0
137-0031,Gaborone,2024-03-18 08_14_39,0.0026656289295382,33.51423200879196,1.4652919555264938,0.9837540844745526,8.6.1,27.0
137-0031,Gaborone,2024-03-22 08_18_06,0.0025785411121962,32.786966501685555,1.4569404928746938,0.984297114310304,8.6.1,27.0
137-0031,Gaborone,2024-03-22 08_18_06,0.002578659359084,32.7867673472366,1.4569306633827812,0.9842981282038412,8.6.1,27.0
137-0031,Gaborone,2024-03-19 08_14_27,0.0029672772680011,32.808421627093686,1.4530422600541038,0.9817355507451327,8.6.1,27.0
137-0031,Gaborone,2024-03-19 08_14_27,0.0029676700702897,32.807846754708265,1.4530168054417618,0.98173511470678,8.6.1,27.0
137-0031,Gaborone,2024-02-28 08_14_34,0.0277723423832256,23.20019881550108,1.8466777550032485,0.9103461564090806,8.6.1,27.0
137-0031,Gaborone,2024-02-27 09_11_46,0.0260817358960758,23.51378407648109,1.8615780500123933,0.9317564987412328,8.6.1,27.0
137-0031,Gaborone,2024-02-23 08_48_51,0.0254765062194918,23.325496861956424,1.862747487603552,0.9335327655841712,8.6.1,27.0
137-0031,Gaborone,2024-02-22 09_10_31,0.0250967137977798,23.225362210516884,1.861088041613412,0.9376263926286053,8.6.1,27.0
137-0008,UBC,2024-03-14 08_03_47,0.0022769690513592,35.089169342955564,1.494019153704052,0.9859685358137514,rc8.7.0_Beta1,27.0
137-0008,UBC,2024-03-12 08_03_22,0.0022649101125622,35.07199536139761,1.494062066427833,0.986134894722624,rc8.7.0_Beta1,27.0
137-0008,UBC,2024-03-13 07_19_48,0.0022530136297765,35.27436277293116,1.4966143798084266,0.986209684643403,rc8.7.0_Beta1,27.0
